id,timestamp,country,employment_status,job_title,job_years,is_manager,hours_per_week,telecommute_days_per_week,education,is_education_computer_related,certifications,salary
1949,12/13/2018 19:42:25,Australia,Full time,DBA,10,No,38,0,Bachelors (4 years),Yes,Yes,6583
1950,12/12/2017 12:38:48,Brazil,Full time,DBA,4.99722354162143,Yes,40.3784170446283,0,Masters,Yes,Yes,7366.40917499613
1951,12/23/2018 10:30:26,United States,Full time,DBA,4.33048561027325,No,40.9734095118135,0,Bachelors (4 years),No,Yes,7298.82316186425
1952,12/12/2018 2:35:32,Romania,Full time,Architect,3.74211904306671,No,40.4342219760963,0,Bachelors (4 years),Yes,No,6864.11238986838
1953,12/28/2017 9:41:44,United States,Full time,Analyst,5,No,40,2,Masters,Yes,Yes,7166
1954,1/5/2017 11:27:25,United States,Full time,DBA,3,No,40,0,Associates (2 years),No,Yes,6083
1955,1/3/2018 4:32:59,Jersey,Full time,Analyst,3.81350518925519,No,41.0795184023493,0,Bachelors (4 years),,Yes,5877.59237340953
1956,1/2/2018 3:55:04,United Kingdom,Full time,DBA,5,No,42,0,Masters,No,Yes,7000
1957,12/20/2017 12:26:44,United States,Full time,Manager,7,Yes,45,1,Bachelors (4 years),Yes,Yes,8166
1958,12/13/2017 10:09:36,United States,Full time,Analyst,1,No,40,5,Masters,No,No,6666
1959,12/29/2018 18:41:58,United States,Full time,DBA,10,No,40,0,Bachelors (4 years),Yes,Yes,9500
1960,1/5/2017 9:24:57,Switzerland,Full time,Developer,6,No,42,0,Bachelors (4 years),Yes,No,8333
1961,1/5/2017 12:02:00,United States,Full time,Developer,4.45645192422728,No,40.8940884054592,0,Bachelors (4 years),Yes,No,6564.939162516
1962,1/9/2017 14:02:58,United States,Full time,Manager,5.09988474107592,Yes,41.8694997779998,0,Bachelors (4 years),No,Yes,7272.1812507313
1963,12/18/2017 18:07:24,United States,Full time,Developer,5,No,40,4,Bachelors (4 years),No,No,8041
1964,1/2/2018 12:27:56,United States,Full time,Architect,5,No,40,3,Associates (2 years),Yes,Yes,7166
1965,12/15/2017 11:47:17,United States,Full time,Manager,5,Yes,40,0,Bachelors (4 years),No,No,6240
1966,1/9/2017 11:10:36,United States,Full time,DBA,2.84677744477744,No,41.5434830447331,1,Masters,Yes,No,7024.1430031635
1967,1/6/2017 2:22:14,United Kingdom,Full time,DBA,7,No,37,0,Bachelors (4 years),Yes,No,4642
1968,12/14/2017 14:47:43,Canada,Full time,DBA,4.19117111633958,No,40.809895582514,0,Associates (2 years),Yes,No,6032.16000485466
1969,1/5/2017 11:16:14,United States,Full time,DBA,1,No,40,3,Bachelors (4 years),No,No,8333
1970,1/5/2017 13:00:02,United States,Full time,DBA,3,No,40,1,Bachelors (4 years),Yes,No,6571
1971,1/5/2017 10:43:21,United States,Full time,Developer,4.7707968745634,No,40.8104297959568,0,Bachelors (4 years),Yes,Yes,6573.34496751579
1972,12/30/2018 10:52:29,United States,Full time,DBA,5,No,40,3,None (no degree completed),Unknown,No,7166
1973,1/3/2018 3:33:20,South Africa,Full time,Developer,5.43607142857143,Yes,41.0877871572872,0,None (no degree completed),Unknown,No,7430.15516847042
1974,12/12/2017 11:28:19,United States,Full time,Developer,3,No,40,0,Masters,Yes,No,7083
1975,12/20/2017 10:33:00,United States,Independent or freelancer or company owner,Developer,4.01632744640065,No,41.1556111111111,0,Masters,Yes,Yes,6783.30274916798
1976,12/11/2018 12:10:06,Germany,Full time,DBA,2,No,45,0,None (no degree completed),Unknown,No,7833
1977,12/12/2017 15:23:46,United States,Full time,DBA,5,No,40,2,Associates (2 years),Yes,Yes,10416
1978,1/9/2017 11:13:45,United States,Full time,Manager,4.93764740522635,Yes,40.0975,0,Masters,Yes,No,7023.18313888889
1979,1/5/2017 13:12:45,Czech Republic,Full time,Analyst,3.54391840189133,No,39.6217742037804,0,Masters,Unknown,No,5787.2978010732
1980,1/6/2017 4:00:44,United Kingdom,Full time,Engineer,3.32847846889952,No,43.2708412698413,0,Masters,Yes,No,5976.72412087912
1981,12/12/2017 11:36:34,Romania,Independent or freelancer or company owner,Architect,5,Yes,40,5,Masters,No,Yes,7166
1982,1/5/2017 8:35:53,United States,Full time,DBA,4.26334942201647,No,41.3250618788777,2,Bachelors (4 years),Yes,No,6644.85170744648
1983,12/17/2018 9:07:17,United States,Full time,Architect,5,No,40,5,None (no degree completed),No,No,7166
1984,12/11/2018 11:37:21,United States,Full time,DBA,5,No,40,0,Bachelors (4 years),Yes,Yes,7166
1985,1/5/2017 10:33:47,United States,Full time,DBA,3.20430158730159,Yes,41.0512380952381,5,Masters,No,Yes,8079.20512570763
1986,1/14/2017 1:55:08,Greece,Full time,DBA,3.95757874168842,No,40.301676911036,0,None (no degree completed),Unknown,No,6279.98915233786
1987,12/12/2018 2:29:43,Denmark,Full time,DBA,5,No,40,1,Bachelors (4 years),Yes,Yes,7166
1988,1/2/2018 13:16:10,United States,Independent or freelancer or company owner,DBA,3.24156541027684,No,40.0665555555556,0,Bachelors (4 years),Yes,No,5995.42642780807
1989,1/6/2017 7:30:39,United States,Full time,DBA,6,No,45,0,Bachelors (4 years),Yes,No,8750
1990,1/9/2017 10:21:15,United States,Full time,DBA,5,No,40,0,None (no degree completed),Unknown,No,7166
1991,12/21/2018 16:51:08,United States,Full time,DBA,3.70399044756057,Yes,41.4989178327142,0,Bachelors (4 years),Yes,Yes,7098.14087297353
1992,12/20/2017 15:20:32,United States,Full time,DBA,1,No,40,0,Associates (2 years),No,Yes,8750
1993,1/13/2017 12:03:17,Brazil,Full time,DBA,3.96791846178417,No,41.5335127323657,5,Masters,Yes,Yes,7724.73517601353
1994,12/26/2017 19:06:47,United States,Full time,Developer,5,No,40,1,Bachelors (4 years),Yes,No,7166
1995,12/20/2017 10:22:16,Canada,Full time,Developer,5,No,40,0,None (no degree completed),Unknown,No,7166
1996,1/6/2017 10:44:38,United States,Full time,Principal database engineer,5,No,40,0,Bachelors (4 years),Yes,Yes,7166
1997,1/6/2017 9:54:09,United States,Full time,Developer,3,No,40,5,Bachelors (4 years),No,Yes,6666
1998,1/9/2017 12:39:10,United States,Full time,DBA,4.26138437820312,No,41.0792931889243,1,Masters,Yes,Yes,7627.85606106677
1999,1/9/2017 2:49:57,Spain,Full time,DBA,4.58955810683984,Yes,40.8562840819312,0,None (no degree completed),Unknown,Yes,7993.8848224277
2000,1/12/2017 2:02:06,New Zealand,Full time,Developer,4.45645192422728,No,40.8940884054592,0,Bachelors (4 years),Yes,No,6564.939162516
2001,12/22/2017 22:59:57,United States,Full time,DBA,3,No,42,0,Masters,Yes,No,10000
2002,12/21/2017 4:34:31,Germany,Full time,Manager,3.9145,Yes,42.5866666666667,1,None (no degree completed),No,Yes,6270.585
2003,12/19/2017 7:48:59,United States,Full time,Developer,5,Yes,45,1,Bachelors (4 years),No,No,8916
2004,1/13/2017 7:34:30,Netherlands,Full time,Developer,5,No,40,0,Bachelors (4 years),Yes,Yes,4880
2005,12/20/2017 10:38:43,United States,Full time,DBA,4.39897442599596,No,40.9390320654104,0,Bachelors (4 years),Yes,No,6929.89287980687
2006,1/10/2017 14:31:40,United States,Full time,DBA,5,No,40,1,Bachelors (4 years),No,Yes,7166
2007,12/15/2017 11:31:04,United States,Full time,Developer,4.11272897715222,No,40.8092582064971,0,Bachelors (4 years),No,No,6967.32449087088
2008,1/9/2017 9:15:57,United States,Full time,Manager,5,Yes,40,0,Masters,No,No,7166
2009,12/20/2017 15:22:55,United States,Full time,DBA,5,Yes,40,5,Associates (2 years),No,Yes,7166
2010,1/5/2017 7:35:04,United States,Full time,DBA,4.39897442599596,No,40.9390320654104,0,Bachelors (4 years),Yes,No,6929.89287980687
2011,1/6/2017 4:13:27,India,Full time,DBA,5,Yes,40,0,Bachelors (4 years),Yes,No,7166
2012,12/13/2017 7:56:39,Ireland,Full time,DBA,3,No,38,0,Bachelors (4 years),Yes,Yes,4997
2013,1/6/2017 17:14:29,United States,Full time,DBA,10,No,42,5,None (no degree completed),Unknown,No,9000
2014,12/12/2017 11:37:17,United States,Full time,Architect,5,Yes,40,5,Bachelors (4 years),No,No,7166
2015,1/1/2019 22:14:11,Latvia,Full time,DBA,2.55998412698413,No,39.9149661172161,0,Bachelors (4 years),Unknown,No,5413.18124206349
2016,1/5/2017 10:48:02,Denmark,Full time,Developer,4.7707968745634,No,40.8104297959568,0,Bachelors (4 years),Yes,Yes,6573.34496751579
2017,1/8/2017 8:17:07,China,Full time,DBA,6.89944191919192,No,42.4588492063492,4,Bachelors (4 years),Yes,Yes,8582.31958730159
2018,1/10/2017 14:39:47,United States,Full time,DBA,9,No,40,5,Bachelors (4 years),Yes,Yes,8250
2019,1/6/2017 10:13:01,United States,Full time,Architect,5.28718956043956,No,40.041875,1,Masters,Yes,Yes,6848.79642857143
2020,12/11/2017 11:48:04,United States,Full time,DBA,6,No,40,2,Bachelors (4 years),Yes,Yes,8580
2021,12/20/2017 3:42:11,Germany,Full time,DBA,4,No,40,5,Bachelors (4 years),Yes,No,8416
2022,12/12/2017 12:41:48,United States,Full time,Developer,2,No,45,2,Masters,Yes,No,6250
2023,12/20/2017 2:36:27,South Africa,Full time,Architect,5,Yes,40,5,Associates (2 years),Yes,No,7166
2024,1/5/2017 12:06:40,United States,Full time,DBA,6.24897008547009,No,41.5248224553224,1,Associates (2 years),Unknown,Yes,8199.49371987734
2025,1/6/2017 4:42:26,United Kingdom,Full time,Analyst,4.52357031857032,No,40.31392821884,0,None (no degree completed),Unknown,No,6571.89985894661
2026,12/13/2018 13:03:42,United States,Full time,DBA,5,No,40,1,Bachelors (4 years),Yes,No,7166
2027,1/9/2017 14:45:23,United States,Full time,DBA,4.39897442599596,No,40.9390320654104,0,Bachelors (4 years),Yes,No,6929.89287980687
2028,12/19/2017 8:55:32,United States,Full time,DBA,4.59875872167049,No,40.1861196524064,2,None (no degree completed),Unknown,Yes,6496.78823587523
2029,1/7/2017 11:31:10,United States,Full time,Architect,3.71248105298458,No,40.0080530712531,0,None (no degree completed),Unknown,No,6865.71145803706
2030,1/5/2017 11:37:05,Ireland,Full time,DBA,4.64083006561005,No,41.1141375651309,0,Bachelors (4 years),Yes,Yes,7052.09183260453
2031,12/19/2017 3:57:36,Australia,Part time,Developer,5,No,40,0,None (no degree completed),No,Yes,7166
2032,1/9/2017 12:18:30,Denmark,Full time,DBA,5,No,40,0,Associates (2 years),Yes,No,7166
2033,12/11/2018 16:01:25,United States,Full time,Architect,8,Yes,45,0,Bachelors (4 years),Yes,No,8333
2034,1/5/2017 11:39:38,United Kingdom,Full time,Developer,9,No,37,0,Masters,Yes,No,4458
2035,1/5/2017 12:45:48,United States,Full time,DBA,4.46164075504731,No,40.1524888466532,1,None (no degree completed),Unknown,No,7471.89826816972
2036,1/9/2017 14:11:09,United States,Full time,DBA,4.04073862302981,No,40.9044485061286,0,Bachelors (4 years),No,No,7107.08916993941
2037,12/20/2017 10:25:13,United Kingdom,Full time,DBA,1,No,40,0,Associates (2 years),No,Yes,6833
2038,12/12/2017 11:28:40,United States,Full time,Developer,5,No,40,5,Masters,Yes,Yes,7166
2039,12/28/2017 15:14:53,United States,Full time,DBA,4.39897442599596,No,40.9390320654104,0,Bachelors (4 years),Yes,No,6929.89287980687
2040,1/5/2017 11:41:09,United States,Full time,DBA,3.70399044756057,Yes,41.4989178327142,0,Bachelors (4 years),Yes,Yes,7098.14087297353
2041,12/13/2017 20:00:00,Australia,Full time,DBA,5,Yes,40,3,Bachelors (4 years),Yes,Yes,7166
2042,1/6/2017 11:46:39,United Kingdom,Full time,DBA,3.95757874168842,No,40.301676911036,0,None (no degree completed),Unknown,No,6279.98915233786
2043,1/9/2017 6:42:07,Netherlands,Full time,DBA,5,No,38,1,None (no degree completed),No,Yes,4583
2044,12/12/2017 19:11:46,United States,Full time,Developer,6,Yes,45,5,Bachelors (4 years),Yes,Yes,9166
2045,12/20/2017 11:17:30,Russia,Full time,Engineer,4.88144360902256,Yes,41.7246428571429,0,Masters,Yes,No,6310.77154761905
2046,1/6/2017 17:01:30,United States,Full time,Developer,4,No,40,0,Bachelors (4 years),Yes,Yes,7666
2047,1/9/2017 9:36:58,United States,Full time,DBA,4.84298970463457,Yes,40.4880966892151,0,Bachelors (4 years),Yes,No,7044.55072291063
2048,1/9/2017 1:43:17,Bulgaria,Full time,Developer,5.12024312760073,No,41.0945738201302,0,Associates (2 years),Yes,No,5871.87845699334
2049,12/21/2018 20:54:58,United States,Full time,DBA,4.90397208246607,No,40.4600916414693,5,Bachelors (4 years),,No,8071.46592040938
2050,1/10/2017 0:47:09,South Africa,Full time,Developer,4.7707968745634,No,40.8104297959568,0,Bachelors (4 years),,Yes,6573.34496751579
2051,12/12/2017 19:35:47,Australia,Independent or freelancer or company owner,DBA,4.87671044546851,No,39.9600317460317,0,Bachelors (4 years),Yes,Yes,8022.33835421888
2052,12/21/2018 17:42:46,United States,Full time,Developer,5.12024312760073,No,41.0945738201302,0,Associates (2 years),Yes,No,5871.87845699334
2053,12/29/2018 13:26:24,United States,Full time,Analyst,1,No,45,2,Masters,Yes,Yes,5833
2054,12/20/2017 9:19:58,United States,Full time,Developer,2,No,40,0,Bachelors (4 years),No,No,8750
2055,1/10/2017 5:31:22,France,Full time,DBA,4.19117111633958,No,40.809895582514,0,Associates (2 years),Yes,No,6032.16000485466
2056,12/19/2017 7:23:42,Denmark,Full time,DBA,4.90706368326881,No,40.7270053545496,0,None (no degree completed),Unknown,Yes,6600.64001429953
2057,1/9/2017 10:08:27,United States,Full time,Developer,6,No,40,1,Associates (2 years),Yes,No,6300
2058,1/9/2017 2:21:18,Sweden,Full time,Manager,5,No,40,1,None (no degree completed),No,Yes,4666
2059,1/2/2018 8:28:01,United States,Full time,Engineer,2,No,45,3,Masters,No,No,9000
2060,1/9/2017 1:08:55,Sweden,Full time,Architect,6,No,45,1,Bachelors (4 years),No,Yes,5166
2061,1/6/2017 1:47:22,United Kingdom,Full time,DBA,3,No,37,0,Bachelors (4 years),No,No,5666
2062,1/2/2018 5:53:05,United Kingdom,Full time,DBA,3,No,42,1,Masters,No,Yes,6916
2063,12/19/2017 14:51:02,United States,Full time,Architect,5,Yes,40,0,Associates (2 years),Yes,No,7166
2064,1/9/2017 7:41:54,United States,Full time,Developer,8,No,40,0,Masters,Yes,Yes,8333
2065,1/5/2017 11:16:53,United Kingdom,Full time,Architect,3.71248105298458,No,40.0080530712531,0,None (no degree completed),Unknown,No,6865.71145803706
2066,12/21/2018 17:09:10,United States,Full time,Analyst,5,No,40,5,Bachelors (4 years),No,Yes,7166
2067,12/19/2017 8:10:38,Spain,Full time,Architect,4.01115809074826,No,41.5584475248864,0,Bachelors (4 years),Yes,Yes,7388.43297900402
2068,12/18/2017 11:13:15,United States,Full time,Manager,4.39349683649684,Yes,40.2709333476981,0,None (no degree completed),Unknown,No,7844.82702225552
2069,12/26/2017 11:45:06,Sweden,Full time,DBA,2,No,41,0,None (no degree completed),Unknown,No,4083
2070,12/15/2017 8:29:45,United States,Full time,DBA,5,No,40,0,Bachelors (4 years),Yes,No,7166
2071,12/27/2017 17:08:28,United States,Full time,DBA,1,No,45,5,Masters,Yes,Yes,8333
2072,1/3/2018 14:46:27,United States,Full time,Analyst,6,No,40,5,Bachelors (4 years),No,No,6250
2073,12/18/2017 3:00:54,United Kingdom,Full time,DBA,1,Yes,40,1,Bachelors (4 years),No,Yes,4458
2074,1/9/2017 3:48:22,Germany,Full time,Developer,3,No,40,0,Masters,Yes,No,5000
2075,1/6/2017 17:37:33,Poland,Full time,DBA,4.99722354162143,Yes,40.3784170446283,0,Masters,Yes,Yes,7366.40917499613
2076,12/20/2017 12:57:29,United States,Full time,DBA,5.10964041514041,Yes,41.5796666666667,3,Masters,Yes,Yes,7026.89881349207
2077,12/19/2017 3:22:47,United Kingdom,Independent or freelancer or company owner,DBA,5.32601587301587,Yes,40.39,5,Bachelors (4 years),Yes,No,7189.5505952381
2078,1/9/2017 18:42:37,United Kingdom,Full time,Developer,8,Yes,40,0,None (no degree completed),Unknown,No,4583
2079,12/15/2017 15:07:19,United States,Full time,DBA,4.19117111633958,No,40.809895582514,0,Associates (2 years),Yes,No,6032.16000485466
2080,1/5/2017 12:40:14,United States,Full time,DBA,2.92482034632035,No,40,2,Bachelors (4 years),No,No,6502.78177380952
2081,12/12/2017 11:38:31,Russia,Part time,Developer,5,No,40,2,Doctorate/PhD,Yes,Yes,7166
2082,12/12/2017 14:07:22,United States,Full time,DBA,7,No,40,0,Bachelors (4 years),Yes,No,8333
2083,12/16/2017 8:47:08,United Kingdom,Full time,DBA,3.5891746031746,Yes,40.0093846153846,1,Doctorate/PhD,No,Yes,5861.59748840049
2084,1/5/2017 8:42:17,United States,Full time,Analyst,1,No,40,0,Masters,Yes,No,5333
2085,1/11/2017 14:43:40,United States,Full time,Developer,10,No,45,0,Bachelors (4 years),Yes,No,7333
2086,12/18/2017 11:03:44,United States,Full time,Data Scientist,3,No,40,0,Bachelors (4 years),No,Yes,9750
2087,1/5/2017 18:58:40,United States,Full time,DBA,5,No,40,2,None (no degree completed),Unknown,Yes,7166
2088,1/9/2017 12:03:28,United States,Full time,Developer,5.84714285714286,No,41.6558333333333,5,Masters,Yes,Yes,8279.71843253969
2089,1/9/2017 12:13:46,United States,Full time,DBA,6.05535714285714,Yes,41.574304029304,5,None (no degree completed),No,No,7290.62817857143
2090,12/22/2017 10:01:29,United States,Full time,DBA,1,No,40,0,Bachelors (4 years),Yes,Yes,7916
2091,1/5/2017 12:29:01,South Africa,Full time,DBA,4.58955810683984,Yes,40.8562840819312,0,None (no degree completed),Unknown,Yes,7993.8848224277
2092,12/12/2017 16:53:37,Australia,Full time,Developer,3.69856055784643,No,40.0205538867642,0,Masters,Yes,Yes,6780.11225422692
2093,12/20/2017 9:57:00,United States,Full time,DBA,4.43033261183261,Yes,42.5220115995116,2,Bachelors (4 years),Yes,Yes,8358.7718015873
2094,1/5/2017 13:06:51,United States,Full time,Developer,1,No,45,5,Bachelors (4 years),No,No,7083
2095,12/22/2017 7:48:02,United States,Full time,Engineer,5,No,40,1,Masters,Yes,Yes,7166
2096,1/5/2017 11:27:19,United States,Full time,Developer,4,Yes,45,0,Bachelors (4 years),Yes,Yes,8083
2097,1/8/2017 14:41:37,Australia,Full time,Developer,1,No,40,0,Bachelors (4 years),Yes,No,5583
2098,12/12/2017 11:59:10,United States,Full time,Architect,3.2388722943723,Yes,42.0512016594517,0,Bachelors (4 years),Yes,Yes,7480.21681746032
2099,12/20/2017 2:24:05,Belgium,Full time,DBA,4.43033261183261,Yes,42.5220115995116,2,Bachelors (4 years),Yes,Yes,8358.7718015873
2100,1/10/2017 19:28:32,United States,Full time,Developer,4.11272897715222,No,40.8092582064971,0,Bachelors (4 years),No,No,6967.32449087088
2101,12/18/2017 10:29:40,United States,Full time,Developer,5,No,40,0,Masters,Yes,No,8083
2102,1/5/2017 12:44:32,United States,Full time,Architect,4.97574962175506,Yes,40.6914831932773,0,None (no degree completed),Unknown,No,7106.68348194818
2103,12/16/2017 9:25:15,United States,Full time,DBA,4.56229761904762,Yes,42.4477896825397,1,None (no degree completed),Unknown,Yes,9145.49511904762
2104,12/20/2017 3:29:44,Croatia,Full time,Developer,4.94511378307467,No,40.146451752994,0,Masters,Yes,No,6657.16345240226
2105,12/19/2017 11:55:51,United States,Full time,Developer,9,No,40,0,Bachelors (4 years),Yes,Yes,7083
2106,1/2/2018 9:13:39,United States,Full time,Manager,3.82266996496776,Yes,41.439505098392,0,Bachelors (4 years),Yes,No,7158.63696955947
2107,12/13/2017 3:24:15,United Kingdom,Full time,Developer,2,Yes,38,0,None (no degree completed),Unknown,No,7083
2108,1/5/2017 11:22:34,United Kingdom,Full time,Developer,10,No,44,0,Bachelors (4 years),No,Yes,6250
2109,1/5/2017 13:08:59,Canada,Full time,Manager,1,Yes,40,0,Bachelors (4 years),No,No,6333
2110,1/9/2017 1:03:24,Finland,Independent or freelancer or company owner,Developer,5,No,40,0,Bachelors (4 years),Yes,No,7166
2111,12/12/2017 13:08:44,United States,Full time,DBA,4,No,40,0,None (no degree completed),Unknown,No,8208
2112,12/11/2018 9:07:09,United States,Full time,DBA,4.39897442599596,No,40.9390320654104,0,Bachelors (4 years),Yes,No,6929.89287980687
2113,1/5/2017 12:38:49,United States,Full time,Architect,4.01115809074826,No,41.5584475248864,0,Bachelors (4 years),Yes,Yes,7388.43297900402
2114,12/11/2018 13:31:58,United States,Full time,Manager,4.5266957064977,Yes,41.0898674093389,0,Bachelors (4 years),Yes,Yes,7083.69464459871
2115,1/10/2017 20:36:17,United States,Full time,DBA,1,No,40,0,Associates (2 years),No,Yes,5416
2116,1/5/2017 13:07:37,United States,Full time,DBA,5.27231452726018,No,40.3069887955182,4,Bachelors (4 years),Yes,No,6026.67633333333
2117,1/9/2017 15:00:55,United States,Full time,DBA,1,No,40,0,Bachelors (4 years),Yes,No,7416
2118,12/21/2017 3:12:24,Brazil,Full time,Manager,5,Yes,44,0,Bachelors (4 years),Yes,No,5000
2119,12/14/2017 7:53:10,United States,Full time,Architect,4.88168823130372,No,40.0247917825678,0,None (no degree completed),Unknown,Yes,6948.37653688042
2120,12/12/2018 6:54:27,United States,Full time,Engineer,4.19224206349206,Yes,40.015,1,Bachelors (4 years),No,Yes,6803.33527380952
2121,1/10/2017 1:39:14,United Kingdom,Full time,DBA,2,No,45,0,Masters,Yes,No,4333
2122,12/26/2017 8:28:13,United States,Full time,DBA,3,No,45,0,Bachelors (4 years),Yes,Yes,8416
2123,12/18/2017 10:50:33,United States,Full time,Architect,2,No,40,0,Bachelors (4 years),Yes,No,7916
2124,12/19/2017 12:06:17,United States,Full time,Developer,4.45645192422728,No,40.8940884054592,0,Bachelors (4 years),Yes,No,6564.939162516
2125,12/12/2018 5:41:08,United States,Full time,Developer,3,No,40,0,Bachelors (4 years),Yes,Yes,6666
2126,12/21/2017 10:04:22,United States,Full time,DBA,4,No,45,0,Bachelors (4 years),No,No,6458
2127,1/2/2018 22:45:52,India,Full time,DBA,5,No,40,5,Masters,No,Yes,7166
2128,1/6/2017 3:42:24,South Africa,Full time,Architect,5,Yes,40,0,None (no degree completed),Unknown,No,7083
2129,12/25/2017 7:27:22,United States,Full time,Manager,5,Yes,45,0,Bachelors (4 years),Yes,No,10333
2130,1/9/2017 8:12:22,United States,Full time,Manager,5,Yes,40,0,Masters,Yes,Yes,7166
2131,12/21/2018 16:40:52,United States,Full time,DBA,7,No,40,0,Bachelors (4 years),Yes,No,10416
2132,1/5/2017 11:29:31,United States,Full time,Developer,3.95108824578712,No,40.2893202221973,1,Bachelors (4 years),Yes,No,7179.57561107986
2133,12/20/2017 11:06:09,United States,Full time,DBA,5,No,40,4,Masters,No,Yes,7166
2134,12/12/2017 13:04:10,United States,Full time,DBA,5,No,40,0,Bachelors (4 years),Yes,No,6083
2135,1/5/2017 18:45:22,United States,Full time,Architect,5,No,40,1,Masters,Yes,Yes,7166
2136,12/28/2017 10:33:47,Russia,Full time,DBA,4.044,Yes,40.3263484015984,0,Masters,Yes,No,5098.88963133641
2137,12/11/2018 6:58:20,United States,Full time,DBA,8,No,40,0,Masters,Yes,Yes,8333
2138,12/20/2017 9:51:15,United States,Full time,DBA,5.5376777944278,No,40,5,Associates (2 years),Yes,No,7561.62955466756
2139,1/5/2017 12:26:47,United States,Full time,Developer,6,No,45,0,Masters,Yes,No,8333
2140,12/12/2017 12:01:22,United States,Full time,Other,3,No,40,0,Masters,Yes,Yes,4916
2141,1/5/2017 11:30:36,United States,Full time,DBA,1,No,40,0,None (no degree completed),Unknown,No,8271
2142,1/9/2017 8:38:02,United States,Full time,Engineer,2,Yes,45,0,Bachelors (4 years),No,No,8166
2143,12/12/2017 11:30:20,United States,Full time,DBA,7,No,40,0,None (no degree completed),Unknown,No,7333
2144,12/16/2017 6:45:53,United States,Full time,Developer,7,No,40,5,None (no degree completed),Unknown,Yes,10000
2145,12/20/2017 13:42:36,United States,Full time,Engineer,5,No,40,5,Masters,Yes,Yes,7166
2146,12/13/2017 2:52:53,United Kingdom,Full time,DBA,4.71650020082257,Yes,41.6771671759613,0,Bachelors (4 years),No,Yes,7049.89545370561
2147,12/15/2017 11:29:59,United States,Full time,DBA,7,No,40,1,Bachelors (4 years),Yes,No,7083
2148,12/20/2017 11:32:57,United Kingdom,Independent or freelancer or company owner,DBA,1,No,40,2,Masters,Yes,No,9833
2149,1/5/2017 10:22:36,India,Full time,DBA,4.64083006561005,No,41.1141375651309,0,Bachelors (4 years),Yes,Yes,7052.09183260453
2150,1/5/2017 12:58:14,United States,Full time,Developer,5,No,40,0,None (no degree completed),Unknown,No,7166
2151,1/8/2017 21:13:00,United States,Full time,DBA,2.98336586452763,No,40.257170995671,2,Associates (2 years),Unknown,Yes,5551.82072802198
2152,12/19/2017 21:23:40,United States,Full time,Manager,4.24819715007215,Yes,,0,Masters,Yes,Yes,7816.22567332667
2153,1/5/2017 11:13:21,France,Full time,Developer,4.94511378307467,No,40.146451752994,0,Masters,Yes,No,6657.16345240226
2154,1/7/2017 10:34:18,United States,Full time,DBA,4.90706368326881,No,40.7270053545496,0,None (no degree completed),Unknown,Yes,6600.64001429953
2155,1/12/2017 19:41:13,United States,Full time,DBA,2.84677744477744,No,41.5434830447331,1,Masters,Yes,No,7024.1430031635
2156,12/22/2017 9:13:23,United States,Full time,Developer,3,No,40,0,Bachelors (4 years),Yes,No,5250
2157,12/12/2018 9:02:30,United States,Full time,Architect,3.8606043956044,No,40.0280376974676,5,Bachelors (4 years),Yes,No,8471.20876507937
2158,12/14/2017 7:47:57,Canada,Full time,DBA,4.17230311355311,No,40.4605060209398,2,None (no degree completed),,No,6834.9850820601
2159,1/9/2017 2:41:22,Spain,Full time,Analyst,1.49388095238095,No,43.1667557720058,0,Masters,,No,5468.57103571429
2160,1/5/2017 12:09:15,United States,Full time,DBA,4.19117111633958,No,40.809895582514,0,Associates (2 years),Yes,No,6032.16000485466
2161,1/9/2017 13:53:13,United States,Full time,DBA,9,No,45,4,Masters,Yes,No,7583
2162,12/12/2017 13:37:17,United States,Full time,DBA,4.04073862302981,No,40.9044485061286,0,Bachelors (4 years),No,No,7107.08916993941
2163,12/21/2017 14:17:21,United States,Full time,DBA,4.61504132115576,No,40.8101695911809,1,Bachelors (4 years),Yes,Yes,7342.12456054052
2164,1/5/2017 11:48:26,United States,Full time,DBA,5,No,40,1,Bachelors (4 years),Yes,No,5618
2165,12/12/2017 11:49:45,United States,Full time,Developer,2,No,45,0,Masters,No,No,6250
2166,12/19/2017 13:16:51,Australia,Full time,Engineer,5.15,Yes,40.7241666666667,5,None (no degree completed),Unknown,Yes,7350.59233333333
2167,1/5/2017 11:28:59,United States,Full time,DBA,4,No,40,0,Masters,Yes,No,5166
2168,12/20/2017 11:26:50,United States,Full time,DBA,4.64083006561005,No,41.1141375651309,0,Bachelors (4 years),Yes,Yes,7052.09183260453
2169,12/22/2018 9:10:06,United States,Full time,Architect,5,Yes,40,1,Bachelors (4 years),Yes,No,7166
2170,12/20/2017 1:48:33,South Africa,Full time,Developer,4,No,40,5,Bachelors (4 years),No,No,4658
2171,12/21/2018 14:26:12,United States,Full time,Developer,1,No,40,0,Bachelors (4 years),Yes,Yes,5833
2172,1/5/2017 13:29:58,United States,Full time,Developer,4.45645192422728,No,40.8940884054592,0,Bachelors (4 years),Yes,No,6564.939162516
2173,12/20/2017 9:02:53,United States,Full time,DBA,5.10358453416377,No,41.1304485743273,5,Bachelors (4 years),Yes,Yes,7636.39359304152
2174,1/2/2018 9:34:57,United States,Full time,Developer,4.11272897715222,No,40.8092582064971,0,Bachelors (4 years),No,No,6967.32449087088
2175,1/5/2017 9:36:29,United States,Full time,DBA,2,Yes,45,0,Bachelors (4 years),Yes,Yes,4000
